message,dtTime,userID,user,type,episode,time
为公主打call,5338.468,24f5b58e,24f5b58e,1,1,90
第一个死的是被空气呛死的？,5339.18,7600d861,7600d861,1,1,90
DC女英雄和DC英雄的老婆们都太强了,5339.285,2842f1cc,2842f1cc,1,1,90
您在这装b，正主有超级听力会听到的。,5347.523,e3f5539b,e3f5539b,1,1,90
超人：???,5348.733,e8bcd09d,e8bcd09d,1,1,90
什么什么？钢铁之躯？大超哪儿呢,5348.807,898591a0,898591a0,1,1,90
@超人,5351.294,8615b88f,8615b88f,1,1,90
超人：你说你是钢铁之躯，那好，上来咱俩试试,5352.331,3a5dc303,3a5dc303,1,1,90
金刚狼：肛铁之蛆？？？,5354.68,bc58be4b,bc58be4b,1,1,90
超级反派海王23333,5355.27,6943f611,6943f611,1,1,90
大超:钢铁什么？什么之躯？,5358.995,7cabfcea,7cabfcea,1,1,90
信仰之跃！,5360.493,f60fd3a0,f60fd3a0,1,1,90
撅～～～～蹦～完美的抛物线,5363.019,3d2f57f1,3d2f57f1,1,1,90
好像奥德赛啊,5363.329,f3452c1,f3452c1,1,1,90
阿婆懵,5369.836,a4021fca,a4021fca,1,1,90
要打出去打,5374.047,4fa4d6fe,4fa4d6fe,1,1,90
阿婆：不慌，我见过的替身使者比他们厉害多了，小场面小场面,5377.015,593a2edf,593a2edf,1,1,90
老奶奶见过大世面,5377.657,348a99a9,348a99a9,1,1,90
猛男天降,5378.908,3b4b0407,3b4b0407,1,1,90
要打去练舞室去打！,5382.857,cdf86f15,cdf86f15,1,1,90
这海盗是不是脑子在水里泡久了？阿夸不弄死他算不错了,5383.822,92fd7aa0,92fd7aa0,1,1,90
老婆婆：爪子小伙子，你看你干的好事,5385.421,3d2f57f1,3d2f57f1,1,1,90
老婆婆好镇定,5388.892,aff69ef,aff69ef,1,1,90
淡定的老太太,5389.567,bc58be4b,bc58be4b,1,1,90
意大利人已经见怪不怪了,5390.686,bc78caa1,bc78caa1,1,1,90
嘿嘿嘿,5391.988,bed1f093,bed1f093,1,1,90
意大利人也这么见怪不怪吗？我还以为只有民风淳朴的哥谭这样,5393.527,898591a0,898591a0,1,1,90
前面的意大利老来来笑死我了哈哈哈,5395.01,ca09741e,ca09741e,1,1,90
民风纯补意大利,5399.877,2a77ca48,2a77ca48,1,1,90
我还以为大娘要说；赔我盘子！！！！！！！！！！！！！,5402.702,bc58be4b,bc58be4b,1,1,95
你松手啊，摔下去又没事,5403.025,510857a9,510857a9,1,1,95
你干嘛要告诉他啊,5410.643,52141ae7,52141ae7,1,1,95
又一层,5412.821,14a017eb,14a017eb,1,1,95
火箭头槌！,5413.847,36427edc,36427edc,1,1,95
哈哈好傻,5413.955,bf16dec2,bf16dec2,1,1,95
猪队友,5415.573,93b55fd2,93b55fd2,1,1,95
火箭头垂,5416.238,c56fba9a,c56fba9a,1,1,95
没有点闪避技能吗,5416.633,ebb511c3,ebb511c3,1,1,95
火箭头槌，可还行,5417.179,f3ac3d39,f3ac3d39,1,1,95
弟弟又绿,5417.213,50b9728,50b9728,1,1,95
头是真的铁啊,5417.603,c2bb75e9,c2bb75e9,1,1,95
铁头功！！！,5418.141,3d2f57f1,3d2f57f1,1,1,95
奥德赛,5418.741,320a676c,320a676c,1,1,95
鲁达火箭炮,5421.482,f886615e,f886615e,1,1,95
海王精通多国语言啊，还知道很多历史方面的知识,5421.785,f49fa596,f49fa596,1,1,95
跑酷,5424.903,4dda8d13,4dda8d13,1,1,95
都是超级兵。。。。,5426.183,b517f475,b517f475,1,1,95
欢迎来到 伊利奥斯,5427.285,c3eb69a5,c3eb69a5,1,1,95
这不是速度与激情里面有段场景的取景地吗一模一样诶,5429.05,2a6b5d07,2a6b5d07,1,1,95
其实海王的内心是这样的：他说湄拉是我女朋友，嘿嘿嘿,5429.624,3b2e2000,3b2e2000,1,1,95
太重了233,5431.253,e8bcd09d,e8bcd09d,1,1,95
太重了,5432.318,4cdcfebc,4cdcfebc,1,1,95
太重了,5433.154,cf2dd1b0,cf2dd1b0,1,1,95
长镜头来了,5435.676,e840cbaf,e840cbaf,1,1,95
这枪法和川神学的?,5439.866,1999575d,1999575d,1,1,95
杨幂脚问路,5447.185,502e641c,502e641c,1,1,95
老爷怕不是又要赔战损hhh,5451.248,dc3a3db7,dc3a3db7,1,1,95
她不是可以操控水吗，那么一大片海不用,5454.257,f0e13ffe,f0e13ffe,1,1,95
啊～综合执法来了,5454.961,85687ce8,85687ce8,1,1,95
全员莽夫,5458.648,a0bbecfa,a0bbecfa,1,1,95
快跑！拆迁队来了！,5459.74,7600d861,7600d861,1,1,95
r6玩家,5460.117,e296f629,e296f629,1,1,95
你施法不用读条吗？,5460.875,6bc6a05f,6bc6a05f,1,1,95
破壁人,5461.027,b7e4b12f,b7e4b12f,1,1,95
纸做的墙,5463.091,bb16a978,bb16a978,1,1,95
水中作战的人突然上陆地谁受的了啊,5467.349,ee4e50c8,ee4e50c8,1,1,95
幸亏是木头房子。万一钢筋混凝土不是撞晕,5469.58,198a2e75,198a2e75,1,1,95
以上给居民造成的财产损失由热情组织承担赔偿,5469.901,5cc5619d,5cc5619d,1,1,95
真男人从不绕路！,5470.679,4817cdc6,4817cdc6,1,1,95
刺客信条：DC,5471.306,a3af5db4,a3af5db4,1,1,95
对就问她,5472.722,502e641c,502e641c,1,1,95
人体描边,5473.019,b42f1b8e,b42f1b8e,1,1,95
跑酷啊,5473.049,c2bb75e9,c2bb75e9,1,1,95
神庙逃亡,5473.921,4eeabe6f,4eeabe6f,1,1,95
刺客信条既视感,5475.326,ba5d3208,ba5d3208,1,1,95
竟然还有一口钟,5476.154,7600d861,7600d861,1,1,95
1.5倍超快乐,5476.334,289bbaf,289bbaf,1,1,95
以上损失由蝙蝠侠买单,5476.558,279da79a,279da79a,1,1,95
神庙逃亡,5476.583,8ef76983,8ef76983,1,1,95
比起刺客，这里更像消光,5478.491,aeccaaf2,aeccaaf2,1,1,95
夕阳红枪法,5479.454,24504fed,24504fed,1,1,95
伊利奥斯?,5488.353,cf89a9fe,cf89a9fe,1,1,95
C罗头球,5490.099,cb448413,cb448413,1,1,95
罗门伦斯使出飞冲肩,5490.12,d30cb52c,d30cb52c,1,1,95
教父老家,5490.435,502e641c,502e641c,1,1,95
HHH使出飞冲肩！,5491.562,f4765d8a,f4765d8a,1,1,95
真头铁啊哈哈哈哈哈,5494.173,ebb511c3,ebb511c3,1,1,95
钟竟然没被激光给融了？！,5494.619,3d813373,3d813373,1,1,95
我的头可不是面团捏的,5499.097,7d5ed5fe,7d5ed5fe,1,1,95
好球,5499.168,d32c242c,d32c242c,1,1,95
牛逼,5500.296,cca726f6,cca726f6,1,1,95
守望先锋？,5502.378,97919679,97919679,1,1,95
头铁,5502.412,7b274827,7b274827,1,1,95
香港记者,5502.506,4f47f974,4f47f974,1,1,95
撞针,5503.28,bc58be4b,bc58be4b,1,1,95
就是我啊,5507.079,97e6a76d,97e6a76d,1,1,95
头质量不错,5507.445,e1054788,e1054788,1,1,95
速度与激情5？,5509.15,3c616bf,3c616bf,1,1,95
神预判,5517.258,94956ee2,94956ee2,1,1,95
摄影师有点东西,5520.229,4462a13d,4462a13d,1,1,95
看得我都想打守望先锋了,5523.152,27fd96ef,27fd96ef,1,1,95
透视实锤,5523.427,ccfc700d,ccfc700d,1,1,95
红酒主场了,5525.674,c2bb75e9,c2bb75e9,1,1,95
csgo 意大利小镇，，,5528.449,8fcad5a8,8fcad5a8,1,1,95
麻麻笑场了，扣工资,5531.275,752e6be7,752e6be7,1,1,95
6666到底压着没……,5531.37,12817c12,12817c12,1,1,95
没有压到啊，那男的身边还有一块石头,5535.57,be470388,be470388,1,1,95
神奇女侠,5538.634,279da79a,279da79a,1,1,95
出现了  徐锦江最怕的：   电！！！,5539.471,46d5dbc2,46d5dbc2,1,1,95
拔腿就跑可还行,5540.788,ecb9dff1,ecb9dff1,1,1,95
当年？,5543.895,dde430c3,dde430c3,1,1,95
当年？好像才几天 好吧,5549.478,198a2e75,198a2e75,1,1,95
@杨永信,5550.954,53014515,53014515,1,1,95
没人了？,5556.072,db0cc696,db0cc696,1,1,95
开始还刀枪不入，刚才被盔甲带的刺刀捅穿还可以说是新材料，这么一把小破刀都能破防什么鬼,5556.355,7740685e,7740685e,1,1,95
你 爸 杀 自 己,5558.69,59319ace,59319ace,1,1,95
哪位就承包了,5560.818,db0cc696,db0cc696,1,1,95
这刀是亚特兰蒂斯人的吧,5563.058,846d05a6,846d05a6,1,1,95
扎心大法,5563.925,bc58be4b,bc58be4b,1,1,95
这把刀我感觉破伤风LV.10000,5564.123,b2ef9857,b2ef9857,1,1,95
破伤风之剑，徐锦江不打针绝逼活不了了,5564.245,b4bb4a50,b4bb4a50,1,1,95
你在逗我吗兄弟，反派会用开始那种对付人的刀？,5565.075,518757b0,518757b0,1,1,95
无尽酒壶满上,5566.909,c2bb75e9,c2bb75e9,1,1,95
早就说过，人类（？）对掐脖子的抗性很高的,5570.629,748136db,748136db,1,1,95
看你脑子里进的水,5577.025,2a29c161,2a29c161,1,1,95
前方高能,5577.314,d4e8804f,d4e8804f,1,1,95
他出水了,5580.63,3a72773c,3a72773c,1,1,95
放水才能赢,5583.23,3f640eeb,3f640eeb,1,1,95
波鲁那雷夫,5583.453,5cc5619d,5cc5619d,1,1,95
我在喷水,5584.464,bd78efdf,bd78efdf,1,1,95
打架放水的你怕不是要笑死我然后继承我的蚂蚁花呗,5585.324,3b2e2000,3b2e2000,1,1,95
oh no!,5585.918,94956ee2,94956ee2,1,1,95
莫名喜感,5586.251,abcf0645,abcf0645,1,1,95
     笑死我了这沙雕片,5588.533,54ea5dbe,54ea5dbe,1,1,95
哈啊～,5590.293,d3c4686a,d3c4686a,1,1,95
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,5590.931,3dd35129,3dd35129,1,1,95
啊~,5594.246,e840cbaf,e840cbaf,1,1,95
哈哈哈哈哈,5594.748,cf2dd1b0,cf2dd1b0,1,1,95
开大秒超级兵了,5600.601,b517f475,b517f475,1,1,95
三分归元气,5602.731,cc76ba4f,cc76ba4f,1,1,95
2333333,5603.026,cca726f6,cca726f6,1,1,95
主场,5603.066,c2bb75e9,c2bb75e9,1,1,95
三分归元气,5603.293,cc76ba4f,cc76ba4f,1,1,95
前方高帅！！！,5603.733,fd432c9f,fd432c9f,1,1,95
高燃,5606.326,bc58be4b,bc58be4b,1,1,95
波纹割刀,5606.464,128ac3b2,128ac3b2,1,1,95
换了BGM就能使人变强,5606.809,5a48227e,5a48227e,1,1,95
王菠萝的队友给力,5607.018,b1ba1050,b1ba1050,1,1,95
水泡,5607.089,d4e8804f,d4e8804f,1,1,95
前方高帅！！！,5607.771,f5214b41,f5214b41,1,1,95
糟蹋酒啦！！,5607.956,cf2dd1b0,cf2dd1b0,1,1,95
海水女巫,5609.07,4cdc0ede,4cdc0ede,1,1,95
龟派气功,5609.279,b42f1b8e,b42f1b8e,1,1,95
无限酒制,5609.36,3dd35129,3dd35129,1,1,95
水炮！,5609.469,d4e8804f,d4e8804f,1,1,95
水弹 水龙弹之术,5610.009,16d8d3ec,16d8d3ec,1,1,95
所以这段bgm到底是什么,5610.882,6fdfd843,6fdfd843,1,1,95
那啥，酒很贵的,5611.367,cf4ffeca,cf4ffeca,1,1,95
万剑归宗,5614.325,517d6774,517d6774,1,1,95
 浪费阿,5614.868,1685f92c,1685f92c,1,1,95
波纹割刀！！！,5616.396,128ac3b2,128ac3b2,1,1,95
红宝石水花！！,5617.29,b68f9b55,b68f9b55,1,1,95
洗澡洗澡,5617.796,c2bb75e9,c2bb75e9,1,1,95
嬴政大招,5618.377,4bd30d88,4bd30d88,1,1,95
woc奥托,5618.636,758306a,758306a,1,1,95
酒庄老板哭了,5619.209,167133d0,167133d0,1,1,95
波纹割刀！！,5619.747,2a77ca48,2a77ca48,1,1,95
好浪费,5620.484,bb16a978,bb16a978,1,1,95
老爷表示愤慨,5621.947,898591a0,898591a0,1,1,95
猩红女巫～～,5623.081,51158b16,51158b16,1,1,95
地中海农业使人强大,5623.6,8123813d,8123813d,1,1,95
是你西林,5623.657,3d8562e5,3d8562e5,1,1,95
酒箭仙？,5624.797,87d6e758,87d6e758,1,1,95
哦，八二年的拉菲都浪费了。,5625.09,9809fece,9809fece,1,1,95
寒影决,5625.642,4a89f7df,4a89f7df,1,1,95
82年的拉菲啊,5625.709,d4e8804f,d4e8804f,1,1,95
空之律者,5625.982,3d8562e5,3d8562e5,1,1,95
卡莉斯塔,5626.259,5ee2f9fb,5ee2f9fb,1,1,95
斗尊强者竟恐怖如斯,5626.464,53c724a9,53c724a9,1,1,95
红宝石水花,5629.237,2a77ca48,2a77ca48,1,1,95
陈国汉是你吗？？？,5632.987,e50bba5d,e50bba5d,1,1,95
是你 jojo！！,5634.077,a6e13b74,a6e13b74,1,1,95
乔瑟夫！的武器,5634.077,a6e13b74,a6e13b74,1,1,95
没觉得女主有点想卡特么,5638.92,bc58be4b,bc58be4b,1,1,95
黄 金 回 转,5640.808,b68f9b55,b68f9b55,1,1,95
套马的汉子你威武雄壮,5642.417,e8bcd09d,e8bcd09d,1,1,95
流星锤,5643.733,255fec37,255fec37,1,1,95
让你自己瞎改装,5644.918,94956ee2,94956ee2,1,1,95
大苍蝇这就事锤了,5645.525,1685f92c,1685f92c,1,1,95
高科技光炮！,5646.189,d4e8804f,d4e8804f,1,1,95
好链球,5649.525,cf2dd1b0,cf2dd1b0,1,1,95
哈哈哈哈,5653.062,3dd35129,3dd35129,1,1,95
我炸我自己,5653.955,752e6be7,752e6be7,1,1,95
哈哈哈哈哈  好惨,5654.999,cca726f6,cca726f6,1,1,95
这脖子真结实,5657.015,c912e126,c912e126,1,1,95
假面骑士不溶于水（走错片场了,5659.075,caf41548,caf41548,1,1,95
绝后了,5659.52,2c56cc7d,2c56cc7d,1,1,95
要坚强,5661.078,8ffdc62f,8ffdc62f,1,1,95
戏还没完,5664.097,c2bb75e9,c2bb75e9,1,1,95
给爷逗笑了,5666.026,14221025,14221025,1,1,95
祖传自杀,5667.725,2a29c161,2a29c161,1,1,95
鸡鸡被烫熟了,5677.049,4306b7b9,4306b7b9,1,1,95
弟弟行为,5678.183,bb558e7,bb558e7,1,1,95
这个电影是要笑死我了,5678.468,712b502c,712b502c,1,1,95
你的卡地亚,5682.195,ceeaa5ec,ceeaa5ec,1,1,95
儿子！,5684.242,6155918f,6155918f,1,1,95
儿砸，醒醒,5686.339,781c4f28,781c4f28,1,1,95
这里看出奥姆心机很重，送跟踪器不要紧重点是他说是亚特兰娜的东西让湄拉不敢丢,5689.623,e6c1c256,e6c1c256,1,1,95
他弟弟给的,5690.223,96850630,96850630,1,1,95
thank you for watching,5691.59,e4b4394e,e4b4394e,1,1,95
终,5693.266,85d7ccff,85d7ccff,1,1,95
感谢陪伴,5698.027,5924c4e9,5924c4e9,1,1,95
Thank You for watching,5698.139,781c4f28,781c4f28,1,1,95
黑喷幅不会死吧，一生之敌，漫画还把海爹杀了,5700.253,40ef41f9,40ef41f9,1,1,100
吓得我看了一眼进度条,5701.694,b7f35002,b7f35002,1,1,100
我要看大章鱼,5702.57,1685f92c,1685f92c,1,1,100
人类灭亡50年后,5703.067,930ff9a0,930ff9a0,1,1,100
把手镯寄去哥谭市啊,5704.022,be470388,be470388,1,1,100
陌生的天花板,5706.547,348a99a9,348a99a9,1,1,100
要到致敬异性了,5706.79,4cdc0ede,4cdc0ede,1,1,100
这是龙族的眼睛?,5709.92,753cccbc,753cccbc,1,1,100
说把手镯寄去哥谭的是个魔鬼吗哈哈哈哈哈,5710.08,898591a0,898591a0,1,1,100
陌生的天花板那个，别跑,5710.567,1939325,1939325,1,1,100
黄字是魔鬼吗,5710.838,7dd70d87,7dd70d87,1,1,100
似李，卓戈,5713.485,a09618ee,a09618ee,1,1,100
把手镯寄到哥谭市的，你的想法都点危险，但大超会喜欢的,5714.739,3d813373,3d813373,1,1,100
逐渐马王,5714.937,c9816cf1,c9816cf1,1,1,100
最难过的是男主胸比我大系列,5715.648,3f976491,3f976491,1,1,100
我大哥谭民风淳朴,5715.694,dccb7f50,dccb7f50,1,1,100
这耐子好大,5718.189,279da79a,279da79a,1,1,100
嘤嘤嘤比我的还大,5719.073,cc76ba4f,cc76ba4f,1,1,100
马王？海王？海马王？,5719.255,e1054788,e1054788,1,1,100
好大,5724.229,bb16a978,bb16a978,1,1,100
令郎的胸肌为何如此浮夸,5725.056,bae96911,bae96911,1,1,100
海带？,5726.225,30683c67,30683c67,1,1,100
马王,5726.97,639c0d0d,639c0d0d,1,1,100
让我看看是谁可以了，全部鸡笼警告,5729.787,9f722602,9f722602,1,1,100
似曾相识的一幕,5733.34,5.48118E+14,5.48118E+14,1,1,100
问怎么纹身的那位，哈哈哈6666.可能是打印上去的,5733.553,bc58be4b,bc58be4b,1,1,100
海马王   哈哈哈哈哈哈,5736.972,313ea2a7,313ea2a7,1,1,100
驾驶的人呢？,5737.315,7cabfcea,7cabfcea,1,1,100
想摸,5738.059,a9b7bb26,a9b7bb26,1,1,100
主题曲？,5740.19,4cdc0ede,4cdc0ede,1,1,100
葫芦丝好评,5741.36,8123813d,8123813d,1,1,100
你哪里难受 前面的那位,5741.395,6552a655,6552a655,1,1,100
这个哈~可以看一百遍,5744.353,3deddc2a,3deddc2a,1,1,100
海王，坐船？？？,5750.897,78dc7bb6,78dc7bb6,1,1,100
我的世界村民,5751.851,aeccaaf2,aeccaaf2,1,1,100
船震,5752.133,6eb480a6,6eb480a6,1,1,100
吹,5752.193,502e641c,502e641c,1,1,100
哈,5752.761,c2bb75e9,c2bb75e9,1,1,100
awsl,5753.826,97cace93,97cace93,1,1,100
女主漂亮,5753.898,4c98fb5f,4c98fb5f,1,1,100
刚刚不是还光着的吗,5755.007,4817cdc6,4817cdc6,1,1,100
阿芬：我船呢？吕儿没有口胡了,5755.445,2a29c161,2a29c161,1,1,100
该到感情戏阶段了？,5757.952,b27125b3,b27125b3,1,1,100
暗示很会吹,5762.625,502e641c,502e641c,1,1,100
动一下脑子好不好，海王晕倒了游个屁，你让女主拖着他游,5763.292,8940f55c,8940f55c,1,1,100
可是他父亲是自杀的啊！,5768.806,c6a45a20,c6a45a20,1,1,100
前面的我在吃海带丝。。。,5770.175,cf4ffeca,cf4ffeca,1,1,100
怎么音画不同步啊,5774.143,862bb695,862bb695,1,1,100
什么圣母观，你错的是斩草不除根,5778.811,9ea2f91d,9ea2f91d,1,1,100
hahaha,5781.112,c7ff1e7,c7ff1e7,1,1,100
不，你本可以补刀,5781.23,9c72bb70,9c72bb70,1,1,100
你错在没补刀,5784.354,d40c2974,d40c2974,1,1,100
有句老话说得好。斩草除根。或者好人做到底。,5789.742,9809fece,9809fece,1,1,100
啥呀，什么就你的错了....,5790.382,2eef6194,2eef6194,1,1,100
他们当海盗杀了多少人啊,5790.382,2eef6194,2eef6194,1,1,100
除恶务尽,5795.471,e1054788,e1054788,1,1,100
海王这里自己的错是指没救他们导致现在差点害了湄拉吧,5795.552,9af83da1,9af83da1,1,1,100
感觉没有后悔没救他们,5795.552,9af83da1,9af83da1,1,1,100
这个故事告诉我们有仇必须,5795.963,40f22bd8,40f22bd8,1,1,100
论补刀的重要性,5797.246,3c3f65b9,3c3f65b9,1,1,100
女主好漂亮,5804.416,255fec37,255fec37,1,1,100
阿强爱上阿珍,5807.14,60ec9ef8,60ec9ef8,1,1,100
让我猜猜，然后去了才发现老妈根本没事？大团圆？,5810.147,930ff9a0,930ff9a0,1,1,100
黄字和我想的一模一样,5814.014,3c3f65b9,3c3f65b9,1,1,100
死海？,5816.547,ccfc700d,ccfc700d,1,1,100
跪求护眼,5817.03,4cdc0ede,4cdc0ede,1,1,100
一定是没开补刀键、,5817.349,3587fb8d,3587fb8d,1,1,100
历史告诉我们不补刀的都会回来的,5818.284,bc58be4b,bc58be4b,1,1,100
百慕大？,5818.513,2b9181d7,2b9181d7,1,1,100
高能警告,5824.789,8ffdc62f,8ffdc62f,1,1,100
给那个内裤外穿给的变态和蓝色秃头说，然后先下手为强,5826.454,ece6eed3,ece6eed3,1,1,100
不是可以在水里游么？,5829.897,a3d65c4,a3d65c4,1,1,100
斩草不除根  春风吹又生,5830.059,2ff0e95c,2ff0e95c,1,1,100
弹幕护体,5830.441,3c3f65b9,3c3f65b9,1,1,100
你认为陆地上的人会信吗,5830.655,ceeaa5ec,ceeaa5ec,1,1,100
你们在说死侍2么,5831.177,7b274827,7b274827,1,1,100
不是有超人,5832.464,23971af2,23971af2,1,1,100
总算知道为啥现在是莽夫了,5834.137,87d6e758,87d6e758,1,1,100
粗♂人,5834.886,b42f1b8e,b42f1b8e,1,1,100
不是有超人吗？,5835.349,23971af2,23971af2,1,1,100
打扰一下，，，请问是马里亚纳海沟吗,5836.974,999fc79b,999fc79b,1,1,100
蚁人2么,5837.916,7b274827,7b274827,1,1,100
不知道陆地上还有@诸神吗,5838.082,1355707d,1355707d,1,1,100
亚瑟受伤了啊，说不如游泳的杠精有认真看吗,5840.843,90b6934d,90b6934d,1,1,100
亚瑟受伤昏迷了，怎么划水？,5842.012,49d52da8,49d52da8,1,1,100
粗人？有多粗？,5843.586,342b2d59,342b2d59,1,1,100
我需要一支名叫正义联盟得队伍,5844.339,fde2eb17,fde2eb17,1,1,100
男主的比女主大,5848.759,a96c66a0,a96c66a0,1,1,100
坐船发发展感情线,5848.974,e1054788,e1054788,1,1,100
画重点 我很粗,5850.721,3dd35129,3dd35129,1,1,100
重温感觉还不错,5855.051,4d86898c,4d86898c,1,1,100
超人、老爷、绿灯、闪电。。。。,5856.562,4306b7b9,4306b7b9,1,1,100
@安,5862.545,dded70c7,dded70c7,1,1,100
你是大陆桥,5863.217,e248dabb,e248dabb,1,1,100
海王:原来我是桥啊,5863.975,ceeaa5ec,ceeaa5ec,1,1,100
你把一个女记者扔下去什么海沟国,5865.326,f6a17d85,f6a17d85,1,1,100
你可以给大超打个电话,5865.5,898591a0,898591a0,1,1,100
不，这个世界需要的只有人民,5866.214,d36fd7d4,d36fd7d4,1,1,100
海陆润滑油,5867.298,82ee1a33,82ee1a33,1,1,100
港珠澳大桥（滑稽）,5867.469,68ab9168,68ab9168,1,1,100
赤旗插满全球，包括海洋,5874.375,7cabfcea,7cabfcea,1,1,100
我可以！,5874.511,c43254fd,c43254fd,1,1,100
男人怎么能说不行,5876.574,c97552d5,c97552d5,1,1,100
男人不能说不行,5877.226,f362240c,f362240c,1,1,100
如果说自己不行，那你就真的不行了。,5877.884,9809fece,9809fece,1,1,100
加入守望先锋吧！,5878.078,813fec34,813fec34,1,1,100
世界啥都不需要，但世界属于人民,5878.27,9c72bb70,9c72bb70,1,1,100
我是个粗人,5879.954,8ffdc62f,8ffdc62f,1,1,100
海王小名叫隧道,5880.049,4306b7b9,4306b7b9,1,1,100
绿透了,5880.493,d21d63d6,d21d63d6,1,1,100
男人不能说自己不行,5882.336,f57516bc,f57516bc,1,1,100
来传火吧,5883.73,ac9df8eb,ac9df8eb,1,1,100
我被召唤了 我必须回应,5885.389,e70c9b76,e70c9b76,1,1,100
成立党支部吧,5885.801,76ee47a0,76ee47a0,1,1,100
开创民主！废除君主！！！,5890.109,5750edde,5750edde,1,1,100
前面特意关了弹幕截图好美吖,5896.874,d9d25a19,d9d25a19,1,1,100
是吗,5902.414,7b16feab,7b16feab,1,1,100
他们为什么不游过去,5902.952,7b73c7f0,7b73c7f0,1,1,100
农村包围城市，围点打援,5904.758,1b37ee78,1b37ee78,1,1,100
老爷子要危险了,5905.333,cf2dd1b0,cf2dd1b0,1,1,100
绿魔,5916.118,f9ccc82e,f9ccc82e,1,1,100
哦豁,5923.054,ceeaa5ec,ceeaa5ec,1,1,100
哦豁,5923.787,bfa292b9,bfa292b9,1,1,100
哦豁,5928.247,5035cee9,5035cee9,1,1,100
忠诚不绝对,5944.099,b1311425,b1311425,1,1,100
讲道理，这个大臣也有点过分啊，之前奥姆也没说开战就想着抢王位了,5945.42,898591a0,898591a0,1,1,100
凉了,5945.888,b42f1b8e,b42f1b8e,1,1,100
他两的发型暗示了父子关系,5946.231,16c3dd5b,16c3dd5b,1,1,100
维科:其实我才是你爸爸,5950.913,6ffb285a,6ffb285a,1,1,100
完蛋,5952.607,ab28bd34,ab28bd34,1,1,100
坚强,5952.776,f57516bc,f57516bc,1,1,100
你终于意识到自己是个孤儿,5958.206,ed2c9f21,ed2c9f21,1,1,100
弟弟真的太惨了又哭了都,5963.929,623eb234,623eb234,1,1,100
你放屁,5965.097,28fdbc86,28fdbc86,1,1,100
啊？弟弟到底哪里是个暴君了？陆地人往海里扔垃圾弟弟想打我觉得没毛病啊,5966.701,809a50e8,809a50e8,1,1,100
这个发型是怎么造型的,5968.191,bc58be4b,bc58be4b,1,1,100
人家有主角光环，你只是个弟弟,5968.409,7170da9c,7170da9c,1,1,100
弟弟其实也没做个啥呀 真的好惨一男的,5969.045,2a63eecc,2a63eecc,1,1,100
莫斯从未叛逃,5969.224,ccfc700d,ccfc700d,1,1,100
弟弟时候将军，而不是统治者,5969.671,1b37ee78,1b37ee78,1,1,100
这剧情有点尴尬,5970.609,d2e0b059,d2e0b059,1,1,100
扎心了,5971.059,f6e02065,f6e02065,1,1,100
说实话，有人一直毒害我国人民，我是国王我也会打啊,5971.641,99b800bd,99b800bd,1,1,100
奥姆的衣柜肯定很多衣服,5973.169,124e3fe7,124e3fe7,1,1,100
